平台,UI_ID,页面,路由,模板ID,计划版本,需求ID,API契约,operationId,数据表,配置组,配置项,字段规格,状态规格,动作规格,测试ID,UI参考,DoR状态,绑定成熟度
ANDROID,SCR-LIST-004,团队长列表,/content/team-leaders,MOB-LIST,R11,REQ-CONTENT-001;REQ-TEAM-001,GET /api/v1/contents,contentGetContents,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;home_modules;banners;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;chat_reports;h5_page_configs;cms_articles;agreements;app_versions,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SCR-LIST-004,catalogs/ui_page_states.csv#SCR-LIST-004,catalogs/ui_action_matrix.csv#SCR-LIST-004,TST-CONTENT_001-HAPPY;TST-TEAM_001-HAPPY,B02/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-DETAIL-001,项目详情,/content/project/{id},MOB-DETAIL,R08,REQ-CONTENT-001;REQ-CONTACT-001;REQ-PROJECT-001,GET /api/v1/contents/{id};POST /api/v1/contents/{id}/contacts/{channel}/access;POST /api/v1/conversations/direct;POST /api/v1/contents/{id}/favorite;POST /api/v1/contents/{id}/share,contentGetContentsById;contentPostContentsByIdContactsByChannelAccess;chatPostConversationsDirect;contentPostContentsByIdFavorite;contentPostContentsByIdShare,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;chat_reports;home_modules;banners;h5_page_configs;cms_articles;agreements;app_versions,content;chat,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions;chat.stranger.daily_conversation_limit;chat.message.per_minute_limit;chat.image.max_mb;chat.history.retention_days,catalogs/ui_page_fields.csv#SCR-DETAIL-001,catalogs/ui_page_states.csv#SCR-DETAIL-001,catalogs/ui_action_matrix.csv#SCR-DETAIL-001,TST-CONTENT_001-HAPPY;TST-CONTACT_001-HAPPY;TST-PROJECT_001-HAPPY;TST-CONTENT_001-IDEMPOTENT;TST-CONTACT_001-IDEMPOTENT;TST-PROJECT_001-IDEMPOTENT,B03/P01-P07,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-DETAIL-002,App详情,/content/app/{id},MOB-DETAIL,R09,REQ-CONTENT-001;REQ-CONTACT-001;REQ-APP-PROMO-001,GET /api/v1/contents/{id};POST /api/v1/contents/{id}/contacts/{channel}/access;POST /api/v1/conversations/direct;POST /api/v1/contents/{id}/favorite;POST /api/v1/contents/{id}/share,contentGetContentsById;contentPostContentsByIdContactsByChannelAccess;chatPostConversationsDirect;contentPostContentsByIdFavorite;contentPostContentsByIdShare,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;chat_reports;home_modules;banners;h5_page_configs;cms_articles;agreements;app_versions,content;chat,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions;chat.stranger.daily_conversation_limit;chat.message.per_minute_limit;chat.image.max_mb;chat.history.retention_days,catalogs/ui_page_fields.csv#SCR-DETAIL-002,catalogs/ui_page_states.csv#SCR-DETAIL-002,catalogs/ui_action_matrix.csv#SCR-DETAIL-002,TST-CONTENT_001-HAPPY;TST-CONTACT_001-HAPPY;TST-APP_PROMO_001-HAPPY;TST-CONTENT_001-IDEMPOTENT;TST-CONTACT_001-IDEMPOTENT;TST-APP_PROMO_001-IDEMPOTENT,B03/P01-P07,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-DETAIL-003,群聊详情,/content/group/{id},MOB-DETAIL,R10,REQ-CONTENT-001;REQ-CONTACT-001;REQ-GROUP-001,GET /api/v1/contents/{id};POST /api/v1/contents/{id}/contacts/{channel}/access;POST /api/v1/conversations/direct;POST /api/v1/contents/{id}/favorite;POST /api/v1/contents/{id}/share,contentGetContentsById;contentPostContentsByIdContactsByChannelAccess;chatPostConversationsDirect;contentPostContentsByIdFavorite;contentPostContentsByIdShare,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;chat_reports;home_modules;banners;h5_page_configs;cms_articles;agreements;app_versions,content;chat,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions;chat.stranger.daily_conversation_limit;chat.message.per_minute_limit;chat.image.max_mb;chat.history.retention_days,catalogs/ui_page_fields.csv#SCR-DETAIL-003,catalogs/ui_page_states.csv#SCR-DETAIL-003,catalogs/ui_action_matrix.csv#SCR-DETAIL-003,TST-CONTENT_001-HAPPY;TST-CONTACT_001-HAPPY;TST-GROUP_001-HAPPY;TST-CONTENT_001-IDEMPOTENT;TST-CONTACT_001-IDEMPOTENT;TST-GROUP_001-IDEMPOTENT,B03/P01-P07,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-DETAIL-004,团队长详情,/content/team-leader/{id},MOB-DETAIL,R11,REQ-CONTENT-001;REQ-CONTACT-001;REQ-TEAM-001,GET /api/v1/contents/{id};POST /api/v1/contents/{id}/contacts/{channel}/access;POST /api/v1/conversations/direct;POST /api/v1/contents/{id}/favorite;POST /api/v1/contents/{id}/share,contentGetContentsById;contentPostContentsByIdContactsByChannelAccess;chatPostConversationsDirect;contentPostContentsByIdFavorite;contentPostContentsByIdShare,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;chat_reports;home_modules;banners;h5_page_configs;cms_articles;agreements;app_versions,content;chat,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions;chat.stranger.daily_conversation_limit;chat.message.per_minute_limit;chat.image.max_mb;chat.history.retention_days,catalogs/ui_page_fields.csv#SCR-DETAIL-004,catalogs/ui_page_states.csv#SCR-DETAIL-004,catalogs/ui_action_matrix.csv#SCR-DETAIL-004,TST-CONTENT_001-HAPPY;TST-CONTACT_001-HAPPY;TST-TEAM_001-HAPPY;TST-CONTENT_001-IDEMPOTENT;TST-CONTACT_001-IDEMPOTENT;TST-TEAM_001-IDEMPOTENT,B03/P01-P07,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-PUBLISHER-001,发布者主页,/publisher/{userId},MOB-DETAIL,R07,REQ-PUBLISHER-001,GET /api/v1/publishers/{id};GET /api/v1/contents,userGetPublishersById;contentGetContents,users;user_profiles;user_settings;user_status_logs;content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;membership_plans;membership_skus;user_memberships;membership_entitlement_segments;membership_benefit_snapshots;membership_upgrade_quotes;reward_accounts;reward_ledger;reward_settlements;reward_freezes;accounting_entries,auth;content,auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required;content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SCR-PUBLISHER-001,catalogs/ui_page_states.csv#SCR-PUBLISHER-001,catalogs/ui_action_matrix.csv#SCR-PUBLISHER-001,TST-PUBLISHER_001-HAPPY,B03/P01-P07,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SHEET-CONTACT-001,联系方式面板,sheet://contact,MOB-SHEET,R07,REQ-CONTACT-001;REQ-ACTIVITY-001,POST /api/v1/contents/{id}/contacts/{channel}/access,contentPostContentsByIdContactsByChannelAccess,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;chat_reports,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SHEET-CONTACT-001,catalogs/ui_page_states.csv#SHEET-CONTACT-001,catalogs/ui_action_matrix.csv#SHEET-CONTACT-001,TST-CONTACT_001-HAPPY;TST-ACTIVITY_001-HAPPY;TST-CONTACT_001-IDEMPOTENT;TST-ACTIVITY_001-IDEMPOTENT,B03/P01-P07,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SHEET-REPORT-001,举报面板,sheet://report,MOB-SHEET,R15,REQ-SUPPORT-001,POST /api/v1/contents/{id}/report,contentPostContentsByIdReport,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;h5_page_configs;cms_articles;agreements;app_versions,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SHEET-REPORT-001,catalogs/ui_page_states.csv#SHEET-REPORT-001,catalogs/ui_action_matrix.csv#SHEET-REPORT-001,TST-SUPPORT_001-HAPPY;TST-SUPPORT_001-IDEMPOTENT,TOKENS_ONLY/-,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SHEET-SHARE-001,分享面板,sheet://share,MOB-SHEET,R13,REQ-ACTIVITY-001;REQ-H5-001,POST /api/v1/contents/{id}/share,contentPostContentsByIdShare,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;h5_page_configs;cms_articles;agreements;app_versions,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SHEET-SHARE-001,catalogs/ui_page_states.csv#SHEET-SHARE-001,catalogs/ui_action_matrix.csv#SHEET-SHARE-001,TST-ACTIVITY_001-HAPPY;TST-H5_001-HAPPY;TST-ACTIVITY_001-IDEMPOTENT;TST-H5_001-IDEMPOTENT,TOKENS_ONLY/-,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-001,红包首页,/red-packet,MOB-HOME,R22,REQ-RP-003;REQ-RP-006,GET /api/v1/red-packet-campaigns,redPacketGetRedPacketCampaigns,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events;reward_accounts;reward_settlements;reward_freezes;accounting_entries,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-001,catalogs/ui_page_states.csv#SCR-RP-001,catalogs/ui_action_matrix.csv#SCR-RP-001,TST-RP_003-HAPPY;TST-RP_006-HAPPY,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-002,红包任务资格,/red-packet/{id}/eligibility,MOB-TIMED-TASK,R22,REQ-RP-003;REQ-RP-006,GET /api/v1/red-packet-campaigns/{id};POST /api/v1/red-packet-campaigns/{id}/view-sessions,redPacketGetRedPacketCampaignsById;redPacketPostRedPacketCampaignsByIdViewSessions,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events;reward_accounts;reward_settlements;reward_freezes;accounting_entries,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-002,catalogs/ui_page_states.csv#SCR-RP-002,catalogs/ui_action_matrix.csv#SCR-RP-002,TST-RP_003-HAPPY;TST-RP_006-HAPPY;TST-RP_003-IDEMPOTENT;TST-RP_006-IDEMPOTENT,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-003,红包浏览任务,/red-packet/{id}/view,MOB-TIMED-TASK,R22,REQ-RP-003;REQ-RP-006,POST /api/v1/red-packet-campaigns/{id}/view-sessions;POST /api/v1/red-packet-view-sessions/{id}/heartbeat;POST /api/v1/red-packet-view-sessions/{id}/claim;POST /api/v1/red-packet-view-sessions/{id}/cancel,redPacketPostRedPacketCampaignsByIdViewSessions;redPacketPostRedPacketViewSessionsByIdHeartbeat;redPacketPostRedPacketViewSessionsByIdClaim;redPacketPostRedPacketViewSessionsByIdCancel,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events;reward_accounts;reward_settlements;reward_freezes;accounting_entries,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-003,catalogs/ui_page_states.csv#SCR-RP-003,catalogs/ui_action_matrix.csv#SCR-RP-003,TST-RP_003-HAPPY;TST-RP_006-HAPPY;TST-RP_003-IDEMPOTENT;TST-RP_006-IDEMPOTENT,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SHEET-RP-001,红包领取面板,sheet://red-packet-claim,MOB-SHEET,R22,REQ-RP-003;REQ-REWARD-001,POST /api/v1/red-packet-view-sessions/{id}/claim;GET /api/v1/me/reward-account,redPacketPostRedPacketViewSessionsByIdClaim;rewardGetMeRewardAccount,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events;reward_accounts;reward_settlements;reward_freezes;accounting_entries,red_packet;withdrawal,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount;withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#SHEET-RP-001,catalogs/ui_page_states.csv#SHEET-RP-001,catalogs/ui_action_matrix.csv#SHEET-RP-001,TST-RP_003-HAPPY;TST-REWARD_001-HAPPY;TST-RP_003-IDEMPOTENT;TST-REWARD_001-IDEMPOTENT,TOKENS_ONLY/-,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-004,我的红包,/me/rewards/red-packets,MOB-WALLET,R23,REQ-RP-003;REQ-RP-006,GET /api/v1/me/red-packet-claims;GET /api/v1/me/reward-account,redPacketGetMeRedPacketClaims;rewardGetMeRewardAccount,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events;reward_accounts;reward_settlements;reward_freezes;accounting_entries,red_packet;withdrawal,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount;withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#SCR-RP-004,catalogs/ui_page_states.csv#SCR-RP-004,catalogs/ui_action_matrix.csv#SCR-RP-004,TST-RP_003-HAPPY;TST-RP_006-HAPPY,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-ADV-001,红包活动列表,/me/red-packet-campaigns,MOB-LIST,R20,REQ-RP-001;REQ-RP-004;REQ-RP-005,GET /api/v1/me/red-packet-campaigns,redPacketGetMeRedPacketCampaigns,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-ADV-001,catalogs/ui_page_states.csv#SCR-RP-ADV-001,catalogs/ui_action_matrix.csv#SCR-RP-ADV-001,TST-RP_001-HAPPY;TST-RP_004-HAPPY;TST-RP_005-HAPPY,B08/P05,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-ADV-002,创建红包,/me/red-packet-campaigns/create,MOB-FORM,R20,REQ-RP-001;REQ-RP-004;REQ-RP-005;REQ-PAGE-SPEC-001,POST /api/v1/red-packet-campaigns;PATCH /api/v1/red-packet-campaigns/{id},redPacketPostRedPacketCampaigns;redPacketPatchRedPacketCampaignsById,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-ADV-002,catalogs/ui_page_states.csv#SCR-RP-ADV-002,catalogs/ui_action_matrix.csv#SCR-RP-ADV-002,TST-RP_001-HAPPY;TST-RP_004-HAPPY;TST-RP_005-HAPPY;TST-RP_001-IDEMPOTENT;TST-RP_004-IDEMPOTENT;TST-RP_005-IDEMPOTENT;TST-V122-009,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-ADV-003,预审核结果,/me/red-packet-campaigns/{id}/review,MOB-STATUS,R20,REQ-RP-001;REQ-RP-004;REQ-RP-005,GET /api/v1/red-packet-campaigns/{id};POST /api/v1/red-packet-campaigns/{id}/submit-review,redPacketGetRedPacketCampaignsById;redPacketPostRedPacketCampaignsByIdSubmitReview,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-ADV-003,catalogs/ui_page_states.csv#SCR-RP-ADV-003,catalogs/ui_action_matrix.csv#SCR-RP-ADV-003,TST-RP_001-HAPPY;TST-RP_004-HAPPY;TST-RP_005-HAPPY;TST-RP_001-IDEMPOTENT;TST-RP_004-IDEMPOTENT;TST-RP_005-IDEMPOTENT,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-ADV-004,红包报价确认,/me/red-packet-campaigns/{id}/quote,MOB-CHECKOUT,R20,REQ-RP-001;REQ-RP-004;REQ-RP-005,POST /api/v1/red-packet-campaigns/{id}/quote;POST /api/v1/red-packet-campaigns/{id}/orders,redPacketPostRedPacketCampaignsByIdQuote;redPacketPostRedPacketCampaignsByIdOrders,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-ADV-004,catalogs/ui_page_states.csv#SCR-RP-ADV-004,catalogs/ui_action_matrix.csv#SCR-RP-ADV-004,TST-RP_001-HAPPY;TST-RP_004-HAPPY;TST-RP_005-HAPPY;TST-RP_001-IDEMPOTENT;TST-RP_004-IDEMPOTENT;TST-RP_005-IDEMPOTENT,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-ADV-005,红包活动详情,/me/red-packet-campaigns/{id},MOB-DETAIL,R21,REQ-RP-001;REQ-RP-004;REQ-RP-005,GET /api/v1/me/red-packet-campaigns/{id}/analytics;POST /api/v1/red-packet-campaigns/{id}/pause;POST /api/v1/red-packet-campaigns/{id}/resume;POST /api/v1/red-packet-campaigns/{id}/close,redPacketGetMeRedPacketCampaignsByIdAnalytics;redPacketPostRedPacketCampaignsByIdPause;redPacketPostRedPacketCampaignsByIdResume;redPacketPostRedPacketCampaignsByIdClose,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-ADV-005,catalogs/ui_page_states.csv#SCR-RP-ADV-005,catalogs/ui_action_matrix.csv#SCR-RP-ADV-005,TST-RP_001-HAPPY;TST-RP_004-HAPPY;TST-RP_005-HAPPY;TST-RP_001-IDEMPOTENT;TST-RP_004-IDEMPOTENT;TST-RP_005-IDEMPOTENT,B08/P05,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-RP-ADV-006,提高红包金额,/me/red-packet-campaigns/{id}/increase,MOB-CHECKOUT,R21,REQ-RP-001;REQ-RP-004;REQ-RP-005,POST /api/v1/red-packet-campaigns/{id}/increase-quotes;POST /api/v1/red-packet-campaigns/{id}/increase-orders,redPacketPostRedPacketCampaignsByIdIncreaseQuotes;redPacketPostRedPacketCampaignsByIdIncreaseOrders,red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;reward_ledger;outbox_events,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,catalogs/ui_page_fields.csv#SCR-RP-ADV-006,catalogs/ui_page_states.csv#SCR-RP-ADV-006,catalogs/ui_action_matrix.csv#SCR-RP-ADV-006,TST-RP_001-HAPPY;TST-RP_004-HAPPY;TST-RP_005-HAPPY;TST-RP_001-IDEMPOTENT;TST-RP_004-IDEMPOTENT;TST-RP_005-IDEMPOTENT,B03/B09/P01/P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-PUB-001,发布入口,/publish,MOB-FORM,R12,REQ-PUBLISH-001,GET /api/v1/me;GET /api/v1/me/contents,userGetMe;contentGetMeContents,users;user_profiles;user_settings;user_status_logs;content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;identity_review_records;manual_review_cases;content_reports;chat_reports;content_appeals,auth;content,auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required;content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SCR-PUB-001,catalogs/ui_page_states.csv#SCR-PUB-001,catalogs/ui_action_matrix.csv#SCR-PUB-001,TST-PUBLISH_001-HAPPY,TOKENS_ONLY/-,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-PUB-002,项目发布/编辑,/publish/project/{id?},MOB-FORM,R08,REQ-PUBLISH-001;REQ-PROJECT-001,POST /api/v1/contents;PATCH /api/v1/contents/{id},contentPostContents;contentPatchContentsById,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;users;user_profiles;user_settings;user_status_logs;identity_review_records;manual_review_cases;content_reports;chat_reports;content_appeals;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;h5_page_configs;cms_articles;agreements;app_versions,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SCR-PUB-002,catalogs/ui_page_states.csv#SCR-PUB-002,catalogs/ui_action_matrix.csv#SCR-PUB-002,TST-PUBLISH_001-HAPPY;TST-PROJECT_001-HAPPY;TST-PUBLISH_001-IDEMPOTENT;TST-PROJECT_001-IDEMPOTENT,TOKENS_ONLY/-,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
